,HMI_214_DL,振动风选_1#振动X,振动风选_1#振动Y,振动风选_1#振动Z,振动风选_2#振动X,振动风选_2#振动Y,振动风选_2#振动Z,振动风选_3#振动X,振动风选_3#振动Y,振动风选_3#振动Z,振动风选_4#振动X,振动风选_4#振动Y,振动风选_4#振动Z,振动风选_5#振动X,振动风选_5#振动Y,振动风选_5#振动Z
583,14.04,-4.6187,-5.0997,-5.2082,-4.3546,-5.2462,-5.5916,-7.9318,-8.9861,-10.1146,-4.0056,-4.0671,-3.3799,-4.8122,-2.4485,-4.2226
584,14.04,-4.6277,-5.0871,-5.2317,-4.3619,-5.2824,-5.6133,-7.9679,-9.0566,-10.3641,-3.8465,-4.0237,-3.3889,-4.2516,7.7456,-4.3438
585,14.04,-4.6386,-5.0401,-5.1052,-4.3239,-5.2263,-5.5555,-7.6225,-8.9228,-8.3314,-5.6061,-4.2118,-4.3709,-2.3979,0.1465,-4.049
586,14.04,-4.8375,-5.0744,-5.1486,,-5.2317,-5.5536,-7.6967,-8.9571,-9.1326,-5.1323,-4.1756,-4.0056,-2.9621,-0.5895,-4.0581
587,14.04,-4.7127,-5.0744,-5.1232,-4.3402,-5.2191,-5.5392,-7.5411,-8.9807,-8.25,-5.8936,-4.2461,-4.3709,-2.8681,-3.8863,-4.9207
588,14.04,-4.6747,-5.0816,-5.1377,-4.3474,-5.2607,-5.5934,-7.8269,-9.0096,-9.7637,-4.7163,-4.1485,-3.8989,-4.5174,-4.1575,-4.8375
589,14.0,-4.814,,,,,,,,,,,,,,
590,14.0,-4.852,-4.9966,-5.1974,-4.4089,-5.3113,-5.6441,-8.2537,-9.0421,-10.7891,-3.6277,-4.0816,-3.2479,-6.4687,19.0755,-5.5139
591,14.0,-4.7778,-5.1033,-5.1214,-4.3311,-5.2064,-5.5428,-7.4344,-8.9752,-8.1922,-5.7291,-4.1847,-4.4089,-2.9441,-3.3293,-4.8556
592,14.0,-4.7869,,,,,,,,,,,,,,
593,14.0,-4.8013,,,,,,,,,,,,,,
594,14.0,-4.738,-5.2336,-5.1793,-4.3619,-5.248,-5.579,-7.637,-8.9843,-8.6316,-5.6386,-4.2208,-4.2859,-3.2533,3.7218,-4.9659
595,14.0,-4.8176,-5.1088,-5.2064,-4.3926,-5.3023,-5.6242,-7.6406,-9.0277,-8.0366,-6.0636,-4.2787,-4.6784,-4.1991,27.776,-6.3711
596,14.0,-4.7905,-5.154,-5.1196,-4.3239,-5.2046,-5.5374,-7.6008,-8.9843,-8.0511,-5.9334,-4.1521,-4.3583,-1.8499,-0.2603,-4.0201
597,13.92,-4.852,-5.0979,-5.1793,-4.398,-5.3059,-5.635,-8.1976,-9.0675,-10.346,-4.0544,-4.0834,-3.4305,-4.5698,10.1309,-4.304
598,13.92,-4.8248,,,,,,,,,,,,,,
599,13.92,-4.8194,,,,,,,,,,,,,,
600,13.92,-4.8357,,,,,,,,,,,,,,
601,13.92,-4.776,-5.0636,-5.2263,-4.4107,-5.3131,-5.6495,-7.7147,-9.091,-8.2989,-5.7471,-4.2715,-4.3257,-2.9242,27.8212,-4.8248
602,13.92,-4.8881,-5.0093,-5.1775,-4.3673,-5.2498,-5.6549,-7.986,-9.0458,-10.715,-3.8609,-4.0599,-2.9314,-6.4,46.4446,-5.9804
603,13.92,-4.7905,-5.0509,-5.0816,-4.3076,-5.2281,-5.5247,-7.4091,-8.93,-8.3513,-5.7255,-4.2244,-4.5102,-1.897,34.3009,-3.8537
604,13.9,-4.9098,-5.0744,-5.2697,-4.4396,,-5.6857,-7.9969,-9.1742,-9.8324,-4.474,-4.0219,-3.6204,-3.1665,40.6666,-3.6005
605,13.9,-4.899,-5.031,-5.3023,-4.465,-5.371,-5.7146,-8.2934,-9.1669,-11.5487,-2.9838,-3.993,-2.7976,-5.107,40.6413,-3.5987
606,13.9,-4.8086,-4.9713,-5.2227,-4.4107,-5.324,-5.6694,-8.3224,-8.9879,-11.5631,-2.7849,-3.9586,-2.5209,-6.476,43.9743,-4.9062
607,13.9,-4.7091,-5.1287,-5.1703,-4.3583,-5.1666,-5.4469,-7.5538,-8.7293,-8.1343,-5.6585,-4.2353,-4.4433,-4.3854,37.7116,-6.268
608,13.9,-4.823,-4.9804,-5.3041,-4.4451,-5.3439,-5.6947,-8.2157,-9.091,-11.3895,-3.1683,-3.9857,-2.8518,-7.2608,50.0,-5.8792
609,13.9,-4.7652,-5.0943,-5.1883,-4.3745,-5.239,-5.5229,-7.5683,-8.8541,-8.0638,-5.8213,-4.3167,-4.5771,-1.4828,32.0927,-3.3926
610,13.9,-4.6603,-5.1486,-5.154,-4.3438,-5.2173,-5.5753,-7.7129,-8.9879,-9.4707,-4.5391,-4.0906,-3.7814,-5.6224,50.0,-6.3042
611,13.94,-4.8863,-5.0672,-5.2281,-4.398,-5.3131,-5.6459,-8.0149,-9.1217,-10.2972,-4.1539,-4.0942,-3.4631,-3.3564,46.5441,-3.785
612,13.94,-4.5934,-5.0437,-5.0654,-4.2696,-5.1431,-5.3656,-7.3766,-8.5683,-7.7997,-5.767,-4.172,-4.351,-2.1122,28.4234,-3.8881
613,13.94,-4.6567,-4.7109,-4.8682,-4.2009,-5.0708,-5.4831,-7.8667,-8.7076,-11.2846,-2.9332,-3.8808,-2.7487,-6.6622,50.0,-5.6549
614,13.94,-4.6259,-4.9189,-5.1413,-4.3601,-5.1377,-5.4596,-7.9191,-8.6696,-10.9103,-3.1032,-3.8519,-2.7921,-4.8122,39.6412,-3.436
615,14.02,-4.5916,-4.7055,-4.8899,-4.0834,-4.9786,-5.3457,-7.6967,-8.4851,-10.8036,-3.0942,-3.9514,-2.7542,-5.4216,35.1309,-4.3167
616,14.02,-4.682,-4.8881,-5.0256,-4.1883,-5.0111,-5.4054,-7.6713,-8.5955,-10.5504,-3.454,-3.8465,-3.0779,-6.4778,42.8693,-5.8195
617,14.02,-4.7923,-4.9786,-5.2317,-4.4053,-5.3041,-5.6423,-8.1831,-9.0385,-11.451,-3.02,-3.9767,-2.7433,-4.8303,46.3542,-3.5987
618,14.02,-4.814,-5.0527,-5.2715,-4.4252,-5.3258,-5.6766,-8.2121,-9.1326,-11.0893,-3.2678,-4.0798,-2.9567,-5.4433,42.8494,-4.4885
619,14.02,-4.7417,-5.1449,-5.0274,-4.172,-5.1684,-5.5826,-7.3585,-9.0042,-7.9571,-5.8502,-4.2859,-4.4776,-3.2696,43.2961,-5.5591
620,14.1,-4.8863,-5.0382,-5.2715,-4.4451,-5.3366,-5.6694,-8.2302,-9.0711,-10.7331,-3.7814,-3.9803,-3.1972,-4.9731,45.5241,-4.2064
621,14.1,-4.7959,-4.9948,,-4.4415,-5.3565,-5.6857,-8.3567,-9.1036,-11.2105,-3.0019,-4.0309,-2.8844,-6.4036,50.0,-5.371
622,14.1,-4.3763,-4.7019,-4.7887,-4.0816,-4.9514,-5.2914,-7.2355,-8.4779,-7.4887,-5.796,-4.1214,-4.2715,-5.0165,30.2318,-6.8358
623,14.1,-4.4216,-4.8086,-4.9315,-4.134,-4.9858,-5.3204,-7.4362,-8.4851,-9.2103,-4.2299,-3.9387,-3.4558,-3.5119,26.0381,-3.7235
624,14.1,-4.2606,-4.559,-4.5445,-3.7416,-4.5518,-4.8321,-6.3132,-7.6949,-7.2898,-5.6839,-3.9911,-4.1485,-4.0617,-43.2725,-5.7906
625,14.09,-4.6892,-5.1395,-5.2064,-4.3546,-5.1504,-5.4361,-7.438,-8.7202,-8.4218,-5.4325,-4.1575,-4.0309,-5.0147,40.6666,-6.2752
626,14.09,-4.8484,-5.1684,-5.2534,-4.4433,-5.3511,-5.6983,-8.0945,-9.147,-10.7331,-3.6982,-4.0255,-3.3112,-4.7688,45.8966,-4.4885
627,14.09,-4.9135,,,,,,,,,,,,,,
628,14.09,-4.7019,-4.9768,-5.0039,-4.163,-5.0147,-5.3529,-7.1324,-8.5394,-7.5484,-5.9859,-4.2353,-4.5355,-3.2587,25.217,-5.5573
629,14.09,-4.8936,-5.1522,-5.2643,-4.4487,-5.3511,-5.6947,-8.2826,-9.1742,-10.847,-3.7054,-4.1431,-3.2352,-4.1141,40.1566,-3.5969
630,14.09,-4.8158,-5.0274,-5.1413,-4.3347,-5.239,-5.6531,-7.7762,-9.0421,-9.8216,-4.6006,-4.0653,-3.7362,-2.9242,33.1905,-3.5969
631,14.09,-4.7652,,-5.2462,-4.4306,-5.3005,-5.5808,-7.9318,-9.1597,-10.1345,-4.342,-3.9694,-3.4287,-3.1339,35.3624,-3.7126
632,14.09,-4.682,-4.9822,-5.0889,-4.3492,-5.1594,-5.4614,-7.4417,-8.7835,-8.4634,-5.3999,-4.0997,-3.993,-3.6656,28.2281,-4.9713
633,14.05,-4.729,,,,,,,,,,,,,,
634,14.05,-4.767,-5.0672,-5.0997,-4.3112,-5.2625,-5.6585,-7.5013,-9.1705,-8.1614,-6.0003,-4.2968,-4.3926,-4.3818,45.213,-6.5194
635,14.05,-4.7634,,,,,,,,,,,,,,
636,14.05,-4.7869,-5.1648,-5.239,-4.427,-5.3113,-5.5934,-7.7364,-9.0349,-7.8865,-5.8991,-4.2624,-4.5319,-3.4776,32.0331,-5.5374
637,14.05,-4.908,-5.1305,-5.1015,-4.2552,-5.1015,-5.4813,-7.4236,-8.8703,-7.9752,-5.7363,-4.2299,-4.4577,-3.2949,26.6981,-5.1721
638,14.05,-4.7851,-5.1684,-5.2444,-4.4216,-5.2987,-5.6423,-7.9209,-9.1127,-9.3677,-4.7634,-4.0761,-3.7759,-4.9243,41.1368,-5.3927
639,14.05,-4.8031,-5.1594,-5.2372,-4.4107,-5.2751,-5.579,-7.7979,-8.9825,-9.3876,-4.7959,-4.1358,-3.7868,-3.6078,28.3691,-4.5228
640,14.05,-4.729,-5.1052,-5.2788,-4.4288,-5.3204,-5.6531,-8.0348,-9.0584,-10.6806,-3.653,-4.0942,-3.36,-5.4017,38.8871,-4.7706
641,13.97,-4.7525,-5.0618,-5.1178,-4.3185,-5.1847,-5.5374,-7.4652,-8.9517,-8.1795,-5.7508,-4.2045,-4.3347,-3.4902,38.7732,-5.3945
642,13.97,-4.6693,,,,,,,,,,,,,,
643,13.97,-4.8465,,,,,,,,,,,,,,
644,13.97,-4.8701,-5.0382,-5.3059,-4.4794,-5.3855,-5.7146,-8.3097,-9.1922,-11.3949,-3.1086,-3.9767,-2.8138,-6.4217,38.491,-4.9062
645,13.97,-4.7941,-5.0943,-5.1684,-4.2932,-5.154,-5.4307,-7.3512,-8.7763,-7.8793,-5.9786,-3.9948,-4.4035,-3.1303,28.0147,-5.1612
646,13.97,-4.9333,-5.078,-5.2788,-4.465,-5.3855,-5.72,-8.3585,-9.1561,-11.357,-3.2461,-4.0237,-2.8735,-6.3023,36.7097,-4.9352
647,13.97,-4.8502,-5.0654,-5.2643,-4.4378,-5.3384,-5.6748,-8.0475,-9.1778,-10.0856,-4.389,-4.0472,-3.3871,-4.5934,34.5613,-4.5807
648,13.93,-4.814,-5.0943,-5.3204,-4.465,-5.3692,-5.7146,-8.2989,-9.1127,-11.3515,-3.1502,-4.0002,-3.0435,-6.7599,41.0301,-5.277
649,13.93,-4.9008,,,,,,,,,,,,,,
650,13.93,-4.7308,,-5.1576,-4.342,-5.2987,-5.6676,-7.6044,-9.1796,-8.6172,-5.4343,-4.2154,-4.1883,-3.0598,34.8054,-4.8194
651,13.93,-4.8899,-5.0599,-5.2914,-4.4396,-5.3547,-5.6947,-8.2446,-9.1109,-11.3696,-3.2063,-4.0798,-2.9386,-5.3095,36.0514,-4.3311
652,13.93,-4.7435,-5.0238,-5.2227,-4.4433,-5.362,-5.7291,-7.7835,-9.308,-8.6624,-5.5374,-4.2281,-4.2045,-3.5173,41.8059,-5.2589
653,13.93,-4.6964,-5.0401,-5.2372,-4.4306,-5.3204,-5.6495,-8.1307,-9.044,-10.9139,-3.4595,-3.964,-2.9459,-7.6171,48.2892,-6.8322
654,13.93,-4.6784,-4.937,-5.2155,-4.427,-5.3294,-5.6567,-7.9643,-9.1344,-9.6118,-4.559,-4.1413,-3.6331,-5.9605,47.1879,-6.2969
655,13.93,-4.8049,-5.1395,-5.2516,-4.4541,-5.3656,-5.6784,-7.9101,-9.2646,-8.4833,-5.635,-4.2407,-4.1485,-3.0815,39.8962,-5.0346
656,13.9,-4.7814,-4.9442,-5.2444,-4.4505,-5.3565,-5.6983,-8.2247,-9.0982,-11.3371,-3.1448,-4.0291,-2.982,-5.4271,39.4586,-4.304
657,13.9,-4.6802,-5.0111,-5.1775,-4.4288,-5.3457,-5.6622,-8.0204,-9.0801,-9.9536,-4.2045,-4.1268,-3.5209,-5.919,48.3398,-5.937
658,13.9,-4.8574,-5.0473,-5.239,-4.3999,-5.3348,-5.673,-8.0077,-9.1217,-10.1399,-4.1521,-4.1069,-3.5318,-4.5861,42.1748,-5.0925
659,13.9,-4.6765,-5.0238,-5.2064,-4.4306,-5.371,-5.7273,-7.9227,-9.1814,-9.4075,-4.814,-4.2642,-4.0924,-3.8736,41.3158,-4.7995
660,13.9,-4.8664,,,,,,,,,,,,,,
661,13.9,-4.8628,-4.984,-5.2444,-4.4505,-5.3601,-5.711,-8.3206,-9.1308,-11.5034,-3.0128,-3.9586,-2.8446,-5.7689,38.0841,-4.6729
662,13.9,-4.8303,-4.9623,-5.2426,-4.4433,-5.3547,-5.6929,-8.3007,-9.1579,-11.1255,-3.445,-4.0563,-2.973,-4.8809,28.2805,-3.7235
663,13.9,-4.8303,-5.0744,-5.2191,-4.3836,-5.1847,-5.4741,-7.5719,-8.7835,-8.2627,-5.4994,-4.1702,-4.1684,-5.1522,30.6297,-6.6496
664,13.9,-4.7995,-4.993,-5.2336,-4.4433,-5.3348,-5.6676,-8.2374,-9.0168,-11.2828,-3.3455,-3.9713,-2.8518,-5.9081,39.1312,-4.8285
665,13.9,-4.8393,-5.0165,-5.2661,-4.4306,-5.3294,-5.6622,-8.1632,-9.0512,-11.4637,-3.1032,-3.9622,-2.7632,-7.6514,44.4661,-6.1414
666,13.9,-4.861,-5.1124,-5.2751,-4.4595,-5.3764,-5.7019,-7.8142,-9.2881,-9.006,-5.0762,-4.2443,-4.1828,-2.6203,27.9261,-4.0056
667,13.89,-4.8104,-5.1666,-5.2697,-4.4541,-5.3583,-5.7038,-7.7581,-9.2393,-8.2627,-5.8557,-4.3203,-4.4849,-1.2749,18.3793,-3.284
668,13.89,-4.8682,-5.0762,-5.2317,-4.4306,-5.3258,-5.6766,-8.2374,-9.1217,-11.0676,-3.5119,-3.9441,-2.9748,-5.1847,29.3909,-4.0653
669,13.89,-4.7905,-5.2209,-5.2191,-4.4487,-5.2932,-5.5862,-7.7383,-8.9789,-7.9227,-5.9587,-4.3076,-4.5572,-4.0852,31.7998,-6.0727
670,13.89,-4.8447,-5.0509,-5.1956,-4.3818,-5.3005,-5.55,-8.0204,-8.8993,-9.3297,-4.38,-4.1141,-3.5897,-2.1248,8.5612,-2.7759
671,13.99,-4.7778,-5.069,-5.2571,-4.4433,-5.3403,-5.6875,-8.0909,-9.1488,-10.2014,-4.078,-4.0653,-3.3745,-4.0942,25.2405,-3.8175
672,13.99,-4.7832,-5.0075,-5.2408,-4.4197,-5.3149,-5.6766,-8.2862,-9.0801,-11.46,-2.973,-3.9405,-2.8536,-6.693,38.2849,-5.5392
673,13.99,-4.8791,-5.1883,-5.2914,-4.4505,-5.3656,-5.711,-7.7744,-9.2139,-8.4851,-5.7399,-4.3293,-4.5952,-2.9965,25.7198,-4.8755
674,13.99,-4.8592,-5.0238,-5.1865,-4.398,-5.3005,-5.673,-8.0493,-9.1271,-10.0513,-4.4487,-4.0653,-3.2316,-4.4234,34.0368,-4.5789
675,13.99,-4.8556,-5.1088,-5.2336,-4.4161,-5.3222,-5.6477,-8.0149,-9.0295,-10.0115,-4.4288,-4.0707,-3.3799,-4.5771,33.9753,-4.729
676,13.99,-4.7923,-5.1522,-5.2806,-4.4505,-5.3276,-5.5446,-7.6768,-8.93,-7.9607,-5.8701,-4.389,-4.7091,-3.6584,25.9422,-5.6477
677,13.99,-4.8918,-5.1757,-5.2896,-4.4505,-5.3439,-5.6911,-7.9679,-9.2194,-8.9409,-5.2878,-4.304,-3.9441,-3.917,31.3621,-5.0165
678,13.99,-4.8447,,,,,,,,,,,,,,
679,13.99,-4.7398,,,,,,,,,,,,,,
680,13.99,-4.8682,-5.2209,-5.2498,-4.4595,-5.2263,-5.4759,-7.7256,-8.7835,-8.1307,-5.6676,-4.3872,-4.5626,-3.1936,16.5762,-5.2209
681,13.99,-4.7742,-4.9442,-5.2155,-4.4107,-5.3185,-5.6893,-8.2175,-9.1326,-11.4058,-3.0652,-3.8429,-2.624,-7.467,41.7987,-6.1016
682,13.99,-4.7308,-5.0093,-5.1865,-4.4017,-5.333,-5.6748,-7.9318,-9.1362,-9.9337,-4.2027,-4.1232,-3.6132,-6.2987,48.4574,-6.5411
683,13.99,-4.8031,-5.1883,-5.2444,-4.4451,-5.2697,-5.4885,-7.8395,-8.8306,-7.9625,-5.8141,-4.2443,-4.2986,-2.9712,20.0901,-4.8176
684,13.99,-4.6928,,,,,,,,,,,,,,
685,13.99,-4.7706,,,,,,,,,,,,,,
686,14.0,-4.6874,-5.1033,-5.2317,-4.4288,-5.3204,-5.6766,-7.8956,-9.1398,-9.346,-4.7652,-4.2027,-4.0038,-3.9062,40.6395,-4.9225
687,14.0,-4.8664,-5.1269,-5.1341,-4.3329,-5.2028,-5.6007,-7.7563,-9.0078,-9.2284,-4.9569,-4.2335,-4.0345,-4.0617,33.1019,-4.8701
688,14.0,-4.7579,-5.0401,-5.21,-4.4053,-5.3023,-5.6549,-7.9064,-9.1253,-9.2718,-5.0726,-4.1358,-4.0147,-4.5572,40.4948,-5.6947
689,14.0,-4.8321,-5.0563,-5.192,-4.3872,-5.2914,-5.6405,-7.9444,-9.1036,-9.6715,-4.7869,-4.2262,-3.9224,-2.595,22.2258,-3.2153
690,14.0,-4.823,-5.0129,-5.2643,-4.4342,-5.3547,-5.6965,-8.3224,-9.1036,-11.5396,-2.9748,-3.9459,-2.8301,-4.9171,33.7619,-3.756
691,14.0,-4.7724,,,,,,,,,,,,,,
692,14.0,-4.7398,-5.0238,-5.2372,-4.4415,-5.3384,-5.6875,-8.1777,-9.1181,-10.5703,-3.7235,-4.0472,-3.067,-7.6478,45.6615,-6.9552
693,14.03,-4.9315,-5.0165,-5.1088,-4.2859,-5.2263,-5.6332,-7.5321,-9.1036,-8.8251,-5.3963,-4.1141,-4.0761,-3.058,30.731,-4.729
694,14.03,-4.8719,-5.0599,-5.2064,-4.4306,-5.3222,-5.6585,-8.2139,-9.0819,-11.1146,-3.5915,-3.9622,-2.8826,-4.3257,22.5043,-3.3763
695,14.03,-4.7778,-5.1232,-5.116,-4.3836,-5.3312,-5.6929,-7.6225,-9.2176,-8.1777,-5.9171,-4.2968,-4.4577,-4.0056,41.446,-6.315
696,14.03,-4.7977,,,,,,,,,,,,,,
697,14.03,-4.7597,,,,,,,,,,,,,,
698,14.03,-4.7344,-5.1359,-5.2679,-4.4378,-5.3547,-5.6622,-8.2338,-9.1,-11.1779,-3.181,-4.0653,-3.0218,-6.1396,37.6194,-5.239
699,14.03,-4.767,,,,,,,,,,,,,,
700,14.03,-4.8375,,,,,,,,,,,,,,
701,13.94,-4.8809,-5.1576,-5.2625,,-5.3384,-5.6911,-8.0403,-9.2085,-9.7619,-4.6621,-4.1195,-3.6837,-4.3311,33.4491,-4.9044
702,13.94,-4.8285,,,,,,,,,,,,,,
703,13.94,-4.8393,-5.2625,-5.2661,-4.4595,-5.3638,-5.6622,-7.8088,-9.1959,-8.6606,-5.5518,-4.2045,-4.1033,-3.0128,30.2264,-4.776
704,13.94,-4.852,-5.1648,-5.2534,-4.4722,-5.3041,-5.541,-7.8721,-8.9354,-8.3043,-5.2444,-4.2082,-4.0635,-4.04,20.8532,-5.5446
705,13.94,-4.8411,-4.9894,-5.2462,-4.4433,-5.3421,-5.6585,-8.2717,-9.091,-10.6969,-3.6891,-4.0888,-3.0327,-3.9098,21.8352,-3.4124
706,13.94,-4.7995,-5.0165,-5.2444,-4.4541,-5.3728,-5.6911,-8.1614,-9.1742,-10.46,-3.7488,-4.1666,-3.2352,-4.5861,26.0959,-3.8555
707,13.94,-4.7398,,,,,,,,,,,,,,
708,13.94,-4.8719,-5.1088,-5.2751,-4.4288,-5.3403,-5.6784,-8.2591,-9.0584,-11.2014,-3.1014,-4.0454,-2.8157,-4.738,26.1448,-3.4468
709,13.84,-4.8556,,,,,,,,,,,,,,
710,13.84,-4.8031,-5.1956,-5.2788,-4.4613,-5.3565,-5.6893,-8.0113,-9.147,-10.516,-4.2136,-4.0508,-3.5209,-5.2697,40.2073,-5.0473
711,13.84,-4.8013,-5.2806,-5.2968,-4.4668,-5.3999,-5.7435,-7.9535,-9.3351,-8.7202,-5.4741,-4.2859,-4.181,-4.3492,38.3681,-6.0654
712,13.84,-4.8285,-5.1648,-5.2426,-4.351,-5.1666,-5.55,-7.5466,-8.8703,-8.2934,-5.6658,-4.1919,-4.096,-3.2135,24.9855,-5.0563
713,13.84,-4.8104,-5.0238,-5.2155,-4.4107,,-5.6766,-8.1976,-9.0277,-11.3732,-3.105,-4.002,-2.9242,-7.6731,48.2458,-6.2698
714,13.84,-4.8049,,,,,,,,,,,,,,
715,13.84,-4.8031,-5.0075,-5.2679,-4.4541,-5.324,-5.6694,-8.2844,-9.0584,-11.413,-3.0236,-3.9007,-2.5245,-6.9064,47.0522,-5.1287
716,13.84,-4.8375,-5.0473,-5.2209,-4.4071,-5.3041,-5.6585,-8.1433,-9.053,-10.6571,-3.7054,-4.1123,-3.2479,-5.4144,44.5945,-4.7615
717,13.84,-4.7832,-5.0238,-5.2824,-4.4577,-5.371,-5.6983,-8.2103,-9.1127,-11.1363,-3.0978,-4.0128,-3.0399,-4.5897,41.9994,-3.4993
718,13.84,-4.7561,-5.2173,-5.2299,-4.4396,-5.3457,-5.6784,-7.8233,-9.1687,-8.6389,-5.4126,-4.2335,-4.0563,-4.3908,47.9275,-5.7146
719,13.84,-4.8357,,,,,,,,,,,,,,
720,13.84,-4.8664,-4.9876,-5.1829,-4.3836,-5.277,-5.6585,-7.9209,-9.0928,-9.2754,-4.8899,-4.2154,-3.6566,-2.8066,30.6894,-3.8031
721,13.84,-4.691,,,,,,,,,,,,,,
722,13.84,-4.7959,,,,,,,,,,,,,,
723,13.84,-4.8574,-5.0093,-5.2281,-4.4179,-5.333,-5.6802,-8.2645,-9.0657,-11.3244,-3.1882,-4.0219,-2.8265,-6.9407,50.0,-5.6947
724,13.84,-4.6313,-5.1142,-5.2788,-4.4415,-5.3565,-5.6929,-8.0005,-9.1091,-10.3913,-3.8175,-4.1358,-3.5535,-4.4812,42.3864,-4.1756
725,13.93,-4.7181,-5.0183,-5.2118,-4.4234,-5.333,-5.6911,-8.0113,-9.1452,-10.4943,-3.6855,-4.0147,-3.2099,-5.8303,47.2439,-5.541
726,13.93,-4.7778,-5.0654,-5.0889,-4.2823,-4.9966,-5.3891,-7.2391,-8.7202,-7.9336,-5.9461,-4.2045,-4.4487,-3.785,35.1092,-5.6893
727,13.93,-4.8936,-5.2571,-5.2643,-4.4089,-5.2571,-5.5772,-7.6044,-9.0693,-7.9209,-6.0654,-4.3112,-4.4613,-3.1575,36.7025,-5.3294
728,13.93,-4.7742,-4.9478,-5.2553,-4.4378,-5.3493,-5.6929,-8.2302,-9.091,-11.0785,-3.4143,-4.0364,-2.9531,-5.2462,43.061,-4.1304
729,13.93,-4.7507,-5.078,-5.1594,-4.3492,-5.2191,-5.4524,-7.4453,-8.8179,-7.9281,-5.9678,-4.3004,-4.6187,-4.0508,40.6322,-6.4289
730,13.93,-4.8393,,,,,,,,,,,,,,
731,13.93,-4.7489,-5.1865,-5.239,-4.4595,-5.3475,-5.6748,-7.9589,-9.0693,-10.035,-4.1322,-4.0852,-3.8519,-4.4197,40.5563,-4.6603
732,13.93,-4.8122,,,,,,,,,,,,,,
733,13.93,-4.7995,,,,,,,,,,,,,,
734,13.93,-4.7778,-5.0907,-5.2462,-4.4451,-5.3439,-5.7019,-8.2609,-9.1109,-11.2702,-3.1665,-3.9839,-2.7198,-5.3185,39.9975,-4.0671
735,13.93,-4.767,-5.0834,,-4.4107,-5.3348,-5.6622,-7.6062,-9.2067,-8.0782,-5.8828,-4.2823,-4.5192,-3.1484,27.6819,-5.3113
736,13.93,-4.7344,,,,,,,,,,,,,,
737,13.93,-4.6856,-4.9587,-5.0672,-4.2244,-5.1865,-5.5482,-7.2789,-8.892,-8.0186,-5.8539,-4.3275,-4.5355,-6.2553,46.9419,-8.2519
738,13.93,-4.8194,-5.0364,-5.2354,-4.4161,-5.2426,-5.5374,-7.8721,-8.9409,-9.4165,-4.8122,-4.0888,-3.6819,-4.1123,35.9881,-4.5934
739,13.93,-4.8013,,,,,,,,,,,,,,
740,14.0,-4.6078,-5.031,-5.125,-4.3565,-5.2354,-5.5808,-7.6406,-9.0566,-7.9462,-5.9678,-4.1611,-4.351,-4.644,41.9488,-6.7997
741,14.0,-4.7706,,,,,,,,,,,,,,
742,14.0,-4.8737,,,,,,,,,,,,,,
743,14.0,-4.814,-5.069,-5.2354,-4.4288,-5.3457,-5.6839,-8.2844,-9.1072,-11.2973,-3.1466,-4.0219,-2.8012,-5.1648,40.9252,-3.9369
744,14.0,-4.7832,-5.0075,-5.2191,-4.427,-5.3185,-5.673,-8.2971,-9.091,-11.3732,-3.0363,-3.879,-2.7252,-5.9931,48.0758,-4.7055
745,14.0,-4.8465,-4.9966,-5.2191,-4.4342,-5.3276,-5.6622,-8.2338,-9.0874,-11.1291,-3.114,-4.0002,-2.7704,-5.2281,44.5258,-4.2353
746,14.0,-4.7543,-4.9623,-5.0744,-4.2769,-5.1883,-5.6115,-7.4543,-9.0331,-8.5466,-5.7128,-4.2678,-4.3257,-5.2118,50.0,-6.995
747,14.0,-4.823,-4.9478,-5.2227,-4.4216,-5.3167,-5.6712,-8.2066,-9.0548,-11.4619,-3.0327,-4.0002,-2.7198,-5.9045,48.2332,-4.5843
748,13.95,-4.8502,-5.0364,-5.2191,-4.4252,-5.3366,-5.6712,-8.2229,-9.0819,-11.0821,-3.3582,-3.9694,-3.0435,-4.852,39.2904,-4.1666
749,13.95,-4.8556,,,,,,,,,,,,,,
750,13.95,-4.6639,,,,,,,,,,,,,,
751,13.95,-4.7706,-5.0654,-5.2299,-4.4234,-5.3185,-5.6748,-8.1397,-9.0476,-11.1454,-3.2587,-3.9948,-2.8934,-5.2733,45.2655,-4.3167
752,13.95,-4.6024,-4.9424,-5.1703,-4.342,-5.2137,-5.5573,-7.6894,-8.8812,-9.2917,-4.5192,-4.1051,-3.6765,-4.7995,44.7826,-5.1142
753,13.95,-4.7037,-4.9062,-5.022,-4.2389,-5.1033,-5.588,-7.6569,-9.0042,-9.7113,-4.5156,-4.0978,-3.7687,-4.5174,36.943,-4.8592
754,13.95,-4.4523,-4.8194,-4.7489,-3.9966,-4.9207,-5.3077,-6.8955,-8.5285,-7.8359,-5.6188,-4.21,-4.3329,-3.1954,12.9539,-4.9912
755,13.95,-4.6205,-5.0111,-5.0111,-4.2624,-5.116,-5.4506,-7.2482,-8.7673,-7.7853,-6.0437,-4.1557,-4.2859,-2.7325,30.3602,-5.0708
756,14.0,-4.8086,-4.9948,-5.1359,-4.3402,-5.2263,-5.5609,-7.7943,-8.9047,-9.5304,-4.2082,-4.0092,-3.4938,-3.7904,39.7154,-4.3167
757,14.0,-4.5246,,,,,,,,,,,,,,
758,14.0,-4.5807,,,,,,,,,,,,,,
